1.025,1.075,1.125,1.175,1.225,1.275,1.325,1.375,1.425,1.475,1.525,1.575,1.625,1.675,1.725,1.775,1.825,1.875,1.925,1.975,2.025,2.0749998,2.125,2.1750002,2.225,2.275,2.3249998,2.375,2.4250002,2.475,2.525,2.5749998,2.625,2.6750002,2.725,2.775,2.8249998,2.875,2.9250002,2.975,3.025,3.0749998,3.125,3.1750002,3.225,3.275,3.3249998,3.375,3.4250002,3.475,3.525,3.5749998,3.625,3.6750002,3.725,3.775,3.8249998,3.875,3.9250002,3.975,4.025,4.075,4.125,4.175,4.225,4.275,4.325,4.375,4.425,4.475,4.525,4.575,4.625,4.675,4.725,4.775,4.825,4.875,4.925,4.975,5.025,5.075,5.125,5.175,5.225,5.275,5.325,5.375,5.425,5.475,5.525,5.575,5.625,5.675,5.725,5.775,5.825,5.875,5.925,5.975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925868375462017,13.68585952486688,7.6984455629657695,18.080088902414683,38.5715047682107,5.348254655889495,3.030725419185941,2.8669324383040165,4.526811915639466,6.012590957704699,15.504105364088845,39.58661565482079,55.44403611788041,95.15777182696183,46.42607651679993,18.002393308424306,17.219815692764286,2.9441336037191386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
